"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.991352417E0,-9.959050789E-3,5.682394977E-3,-4.190465569E-2,4.344505121E-2
3.001438417E0,-3.514892891E-2,-5.137509853E-3,-3.619251072E-2,5.071231649E-2
3.011523417E0,-3.583020262E-2,-8.038496263E-3,-2.854201376E-2,4.650878833E-2
3.021608417E0,-1.630101398E-2,5.956850946E-3,-4.647834778E-2,4.961294128E-2
3.031693417E0,-1.112074636E-2,7.149680655E-3,-4.195201814E-2,4.398591546E-2
3.041778417E0,-7.901342511E-3,3.317417800E-3,-3.203572512E-2,3.316208917E-2
3.051864417E0,2.805274799E-3,1.661922585E-3,-1.356670976E-2,1.395303433E-2
3.061949417E0,-3.666935116E-3,-9.142633304E-3,-2.729363322E-2,2.901683255E-2
3.072034417E0,5.220832676E-4,-2.954636898E-3,-3.956810832E-2,3.968170417E-2
3.082119417E0,-6.946419105E-3,-6.375621222E-3,-4.858217597E-2,4.948867655E-2
3.092205417E0,-2.181800812E-2,-1.262084953E-3,-2.776082575E-2,3.533103145E-2
3.102290417E0,-2.539628483E-2,-1.202052321E-2,-3.429508924E-2,4.433528401E-2
3.112375417E0,-1.336205721E-2,-9.846382253E-3,-4.156025469E-2,4.475210148E-2
3.122460417E0,-6.407525092E-3,-1.762073055E-2,-4.404649079E-2,4.787107554E-2
3.132545417E0,-1.611909248E-2,-2.017845114E-2,-4.487211764E-2,5.177356443E-2
3.142631417E0,-7.509579062E-3,-1.581752233E-2,-4.044051290E-2,4.406838860E-2
3.152716417E0,-1.087509021E-3,-1.864633446E-2,-3.631354809E-2,4.083555117E-2
3.162801417E0,-7.439485565E-3,-9.309829411E-3,-4.208299577E-2,4.373782576E-2
3.172886417E0,-7.277371511E-3,-1.693149229E-2,-3.948624730E-2,4.357521421E-2
3.182972417E0,-4.219716266E-3,-1.317651775E-2,-2.910860896E-2,3.222945456E-2
3.193057417E0,-5.616835356E-3,-1.649689570E-2,-2.726615131E-2,3.235953359E-2
3.203142417E0,-5.681739450E-3,-2.916006446E-3,-4.954404294E-2,4.995395328E-2
3.213227417E0,-1.771194711E-2,-3.777557127E-3,-3.096860826E-2,3.587530775E-2
3.223313417E0,-9.775959849E-3,6.332973093E-3,-3.231639147E-2,3.435149337E-2
3.233398417E0,-4.142679200E-3,-2.424401790E-4,-2.555525601E-2,2.588999185E-2
3.243483417E0,3.204347268E-3,2.214119013E-3,-2.987576365E-2,3.012858142E-2
3.253568417E0,2.370183483E-2,6.487373847E-3,-3.842907071E-2,4.561421346E-2
3.263653417E0,1.653870329E-2,1.311493926E-3,-3.500903428E-2,3.874120808E-2
3.273739417E0,3.167144358E-3,-4.134056841E-3,-1.615585685E-2,1.697447907E-2
3.283824417E0,2.704775780E-3,-1.523817290E-2,-2.741350114E-2,3.148043472E-2
3.293909417E0,4.069954455E-3,-9.073526524E-3,-3.765782297E-2,3.894874893E-2
3.303994417E0,-2.394003578E-2,-1.101495059E-2,-2.707143903E-2,3.777985257E-2
3.314080417E0,-1.705691278E-2,-9.910847805E-3,-3.458745003E-2,3.981777087E-2
3.324165417E0,2.553771436E-4,-1.794251014E-2,-4.494462311E-2,4.839440086E-2
3.334250417E0,4.652629495E-3,-2.252146471E-2,-4.361204267E-2,4.930389031E-2
3.344335417E0,-1.922052875E-3,-4.106684562E-3,-4.182805717E-2,4.207309725E-2
3.354421417E0,8.361372203E-3,8.445572108E-4,-1.740423739E-2,1.932700963E-2
3.364506417E0,-8.156427294E-3,-1.411079317E-3,-2.890571058E-2,3.006756650E-2
3.374591417E0,-7.527559251E-3,4.576213695E-3,-4.494579256E-2,4.580098414E-2
3.384676417E0,-3.773281351E-3,7.909053527E-3,-5.746643543E-2,5.813073181E-2
3.394761417E0,-1.287988119E-2,1.053412445E-2,-3.431964755E-2,3.814049456E-2
3.404847417E0,-1.789321080E-2,5.974575318E-3,-2.908522010E-2,3.466716849E-2
3.414932417E0,-2.776784241E-2,5.338980693E-3,-3.806712806E-2,4.742008041E-2
3.425017417E0,-2.821325406E-2,-1.607253402E-4,-4.046214759E-2,4.932746624E-2
3.435102417E0,-3.141409300E-2,1.732820075E-3,-2.636626482E-2,4.104909043E-2
3.445188417E0,-1.761912256E-2,4.519751519E-3,-3.370276630E-2,3.829801679E-2
3.455273417E0,2.995236218E-4,3.760015480E-3,-2.518863559E-2,2.546948750E-2
3.465358417E0,7.042971253E-4,-7.419933937E-3,-1.259022474E-2,1.463096761E-2
3.475443417E0,-3.190094680E-3,-1.769948752E-2,-1.689962268E-2,2.467885348E-2
3.485529417E0,-4.093343318E-3,-1.448742695E-2,-3.185738504E-2,3.523540805E-2
3.495614417E0,1.128183715E-2,-1.019926172E-2,-2.976934433E-2,3.342930826E-2
3.505699417E0,3.461917117E-3,-1.148703787E-2,-2.078568220E-2,2.399961445E-2
3.515784417E0,1.607107222E-3,-1.572477087E-2,-1.613071382E-2,2.258431183E-2
3.525869417E0,1.075792663E-2,-2.012074415E-2,-2.540205896E-2,3.414442751E-2
3.535955417E0,-2.220991775E-3,-3.234279987E-3,-2.867708445E-2,2.894423162E-2
3.546040417E0,-1.556353390E-2,-8.189098611E-3,-2.146922171E-2,2.775270085E-2
3.556125417E0,-1.010537736E-2,-1.190678116E-3,-1.440753937E-2,1.763841140E-2
3.566210417E0,1.666310281E-3,2.718516737E-3,-2.292517841E-2,2.314585769E-2
3.576296417E0,-5.584529489E-3,5.736630186E-3,-3.561188221E-2,3.650071301E-2
3.586381417E0,-1.412029490E-2,-1.831347942E-3,-2.496234834E-2,2.873769994E-2
3.596466417E0,2.362567484E-3,9.823833928E-3,-1.399414122E-2,1.726051641E-2
3.606551292E0,-4.215477034E-3,5.963063613E-4,-3.056748927E-2,3.086255381E-2
3.616636292E0,-8.662065268E-3,-4.811015949E-3,-2.816486835E-2,2.985694322E-2
3.626722292E0,-1.044429660E-2,-5.728663355E-3,-2.651946187E-2,2.907202733E-2
3.636807292E0,-1.023189649E-2,-1.439493131E-2,-2.621365249E-2,3.160793144E-2
3.646892292E0,-1.580933623E-2,-1.162748297E-2,-5.537897944E-2,5.875342404E-2
3.656977292E0,-1.056876920E-2,-7.384926018E-3,-5.164728642E-2,5.323230418E-2
3.667063292E0,4.661985040E-3,-4.288019054E-3,-6.414337099E-2,6.445535861E-2
3.677148292E0,-1.188914359E-2,-1.644931398E-3,-5.966791213E-2,6.086310271E-2
3.687233292E0,-1.021289304E-2,-2.468842913E-3,-2.029159248E-2,2.285053817E-2
3.697318292E0,-1.129959807E-2,-3.495794423E-3,-3.751339674E-2,3.933390942E-2
3.707403292E0,-3.967335820E-3,1.454056352E-3,-4.816234589E-2,4.834734320E-2
3.717489292E0,2.180572897E-3,-4.520263150E-4,-1.435491443E-2,1.452662363E-2
3.727574292E0,1.317852773E-2,-2.966146320E-3,7.804278731E-3,1.560058921E-2
3.737659292E0,2.545219883E-2,6.108147651E-4,6.086951494E-4,2.546680251E-2
3.747744292E0,2.005287990E-2,-6.058227047E-3,-1.319365740E-2,2.475666986E-2
3.757830292E0,1.189382136E-2,-1.117622182E-2,-9.200009108E-3,1.873528992E-2
3.767915292E0,2.746729553E-4,-7.822478190E-3,9.015821815E-3,1.193949971E-2
3.778000292E0,-2.734304219E-3,-1.080123257E-2,-1.573544204E-2,1.928074638E-2
3.788085292E0,-3.149237260E-3,1.760523543E-3,-3.572064042E-2,3.590238558E-2
3.798170292E0,-4.478382468E-3,1.019480322E-2,-1.902040780E-2,2.204009607E-2
3.808256292E0,-6.000851244E-3,2.183311495E-3,-5.087662339E-3,8.164641622E-3
3.818341292E0,-5.414229333E-3,7.232896127E-3,-2.033369243E-2,2.225056659E-2
3.828426292E0,1.148685515E-3,2.004060075E-3,-5.988192022E-2,5.992645580E-2
3.838511292E0,1.767320931E-4,-2.137175594E-2,-3.685616970E-2,4.260469964E-2
3.848597292E0,-5.323889852E-3,-1.589284178E-2,-3.314845026E-2,3.714493205E-2
3.858682292E0,-1.212697908E-2,-8.207921621E-3,-3.795486152E-2,4.068175404E-2
3.868767292E0,-3.863840103E-3,-1.206357334E-2,-3.946402788E-2,4.144717793E-2
3.878852292E0,-1.003484532E-2,-8.102998361E-3,-4.217713594E-2,4.410518676E-2
3.888937292E0,-1.774242572E-2,-4.458173029E-3,-4.220344841E-2,4.599782642E-2
3.899023292E0,-2.159515612E-2,-7.031423002E-3,-3.487162471E-2,4.161516415E-2
3.909108292E0,-1.507711865E-2,4.645939458E-3,-3.335953474E-2,3.690207065E-2
3.919193292E0,-2.245133467E-2,5.950309373E-3,-3.050200045E-2,3.833850077E-2
3.929278292E0,-1.017620176E-2,1.131958824E-2,-2.882384956E-2,3.259604981E-2
3.939364292E0,7.373631299E-3,1.184912670E-2,-3.207665563E-2,3.498119607E-2
3.949449292E0,-4.423126280E-3,-8.446887732E-3,-3.369341075E-2,3.501656589E-2
3.959534292E0,2.668230683E-3,-5.837787017E-3,-3.655211449E-2,3.711140371E-2
3.969619292E0,8.415605128E-3,-4.733211435E-3,-2.578914464E-2,2.753735066E-2
3.979704292E0,-1.043274835E-2,-1.023120213E-2,-2.339470983E-2,2.758318660E-2
3.989790292E0,-2.358035892E-2,-2.100904584E-3,-3.955232084E-2,4.609591317E-2
3.999875292E0,-6.293065846E-3,-7.360548154E-4,-3.161414087E-2,3.224280319E-2
4.009960292E0,-2.179330364E-3,-6.119513176E-3,-3.384309947E-2,3.446089529E-2
4.020045292E0,4.058698565E-4,-6.426859733E-3,-2.646917582E-2,2.724126511E-2
4.030130292E0,1.124032192E-2,-6.334946528E-3,-1.940573931E-2,2.330362852E-2
4.040216292E0,1.179091036E-2,-6.414982576E-3,-2.849114299E-2,3.149480588E-2
4.050301292E0,-5.971542075E-3,-1.504591142E-2,-3.326364040E-2,3.699335803E-2
4.060386292E0,-2.043236420E-3,-1.382047892E-2,-4.679058909E-2,4.883174869E-2
4.070471292E0,4.380880147E-3,-1.680537287E-2,-3.684564471E-2,4.073345311E-2
4.080557292E0,1.796557009E-3,-7.442774624E-3,-2.955065846E-2,3.052644635E-2
4.090642292E0,-4.198300838E-2,-7.680865936E-3,-1.360413194E-2,4.479554777E-2
4.100727292E0,-2.363693073E-2,-4.955186360E-3,-2.820521414E-2,3.713209489E-2
4.110812292E0,4.915169477E-3,-4.810942858E-3,-7.969579518E-2,7.999202355E-2
4.120897292E0,-1.308387592E-2,-2.188466638E-3,-6.756866992E-2,6.885856773E-2
4.130983292E0,-1.543007120E-3,5.993101399E-3,-3.850917757E-2,3.900326771E-2
4.141068292E0,1.727918006E-2,4.335159946E-3,-3.878458142E-2,4.268029325E-2
4.151153292E0,2.048915528E-2,1.190533306E-2,-5.749976456E-2,6.219136085E-2
4.161238292E0,2.627446353E-3,1.324255474E-2,-3.234913588E-2,3.505332113E-2
4.171324292E0,-8.019236997E-3,1.048796799E-2,2.818357944E-3,1.349995467E-2
4.181409292E0,-1.812856123E-3,-6.031147130E-3,-9.043888450E-3,1.102057627E-2
4.191494292E0,1.255653016E-2,-1.144490366E-2,-3.336830556E-2,3.744457352E-2
4.201579292E0,1.798895895E-3,-1.539067559E-2,-1.128921926E-2,1.917173422E-2
4.211664292E0,5.420807451E-3,-2.381176248E-2,6.660563350E-3,2.531300634E-2
4.221750292E0,-3.535884395E-3,-1.893335737E-2,-1.770829260E-2,2.616406174E-2
4.231835292E0,-4.278846234E-3,-9.042792097E-3,-2.591018200E-2,2.777441530E-2
4.241920292E0,-5.231942385E-3,-2.515801080E-3,-2.394961059E-2,2.464318006E-2
4.252005292E0,-8.213145286E-4,1.609032920E-2,-2.692759752E-2,3.137943211E-2
4.262091292E0,-1.023262739E-6,1.020313321E-2,-2.153354108E-2,2.382849806E-2
4.272176292E0,7.966758236E-3,7.992961071E-3,-4.023644507E-2,4.178909158E-2
4.282261292E0,2.701413631E-3,6.004944295E-3,-3.278182983E-2,3.343658713E-2
4.292346292E0,-2.118504703E-2,-6.748819761E-3,-4.388452291E-2,4.919557030E-2
4.302431292E0,-3.392422959E-2,1.057103500E-3,-2.635924816E-2,4.297418743E-2
4.312517292E0,-2.897587717E-2,-9.800556984E-3,-3.442255855E-2,4.604959187E-2
4.322602292E0,-2.466998756E-2,-3.884855818E-3,-5.328099847E-2,5.884356540E-2
4.332687292E0,-1.791959636E-2,3.566180281E-3,-5.072634995E-2,5.391652951E-2
4.342772292E0,3.045010641E-3,-4.032790374E-3,-4.068726540E-2,4.099986650E-2
4.352857292E0,9.400203153E-3,-6.081472014E-3,-5.489132166E-2,5.602147191E-2
4.362943292E0,7.337597832E-3,-6.563099858E-3,-6.507249355E-2,6.581294735E-2
4.373028292E0,3.753912449E-3,-4.947840795E-4,-5.209225953E-2,5.222968670E-2
4.383113292E0,1.644967943E-2,7.573240623E-3,-3.895005763E-2,4.295407916E-2
4.393198292E0,-7.279783487E-4,1.443784896E-3,-1.469229877E-2,1.478100506E-2
4.403284292E0,-1.509897262E-3,3.366753682E-3,-3.789112687E-2,3.807036007E-2
4.413369292E0,1.223617584E-2,-1.596107148E-3,-4.493526757E-2,4.659881789E-2
4.423454292E0,6.615466699E-3,-1.246538897E-2,-3.296484768E-2,3.585849278E-2
4.433539292E0,-3.734324276E-3,-5.062409677E-3,-3.222517490E-2,3.283344434E-2
4.443624292E0,9.543386847E-3,-4.906946830E-3,-4.525511026E-2,4.650999210E-2
4.453710292E0,1.607363038E-2,-1.124496315E-2,-1.964430571E-2,2.776165586E-2
4.463795292E0,-1.469609946E-2,-6.881113015E-3,-1.781061888E-2,2.409446410E-2
4.473880292E0,-6.357604489E-3,-1.016670232E-2,-3.070197523E-2,3.296046501E-2
4.483965292E0,2.320394441E-3,-4.181930919E-3,-3.044469774E-2,3.081805310E-2
4.494051292E0,-9.090519994E-3,1.887225397E-3,-1.532379806E-2,1.791697409E-2
4.504136292E0,-1.813228883E-2,2.470119707E-3,-1.636694133E-2,2.455113354E-2
4.514221292E0,-6.652961969E-3,2.883385378E-4,-4.723205388E-2,4.769918192E-2
4.524306292E0,-1.173594654E-2,-1.173879705E-2,-3.449798763E-2,3.828371648E-2
4.534391292E0,-1.727647573E-2,-7.112626210E-3,-4.075275421E-2,4.483138455E-2
4.544477292E0,-4.314952791E-3,4.490296170E-3,-4.629766881E-2,4.671461993E-2
4.554562292E0,4.674629644E-3,8.793808061E-3,-5.307693064E-2,5.400318314E-2
4.564647292E0,3.461917117E-3,7.262584451E-4,-5.746935904E-2,5.757811694E-2
4.574732292E0,-2.975721136E-3,2.240248758E-3,-4.464875400E-2,4.480384877E-2
4.584818292E0,-1.162309527E-2,-3.544947580E-3,-2.926414490E-2,3.168679810E-2
4.594903292E0,-1.497413456E-2,-6.285978381E-3,-1.606697917E-2,2.284482545E-2
4.604988792E0,-9.174792990E-3,9.172819555E-6,-2.369818032E-2,2.541221480E-2
4.615073792E0,1.037164494E-2,-4.878770560E-5,-3.689768493E-2,3.832769954E-2
4.625158792E0,1.496287867E-2,3.646616042E-3,-2.853324294E-2,3.242424247E-2
4.635244792E0,1.437874183E-2,-6.324494630E-4,-1.431339920E-2,2.029831534E-2
4.645329792E0,1.387047261E-2,-9.800554700E-3,-1.565650463E-2,2.309906968E-2
4.655414792E0,1.065801233E-3,-9.779212363E-3,-3.154923677E-2,3.304728836E-2
4.665499792E0,-2.070645243E-3,-7.312856801E-3,-5.410837948E-2,5.463956604E-2
4.675585792E0,-4.189237654E-3,-7.636536732E-3,-4.765714645E-2,4.844656865E-2
4.685670792E0,-1.513639480E-2,-6.511240080E-3,-2.403614938E-2,2.914177709E-2
4.695755792E0,-9.407000542E-3,5.852880143E-3,2.379232049E-3,1.133175230E-2
4.705840792E0,-1.522139870E-2,5.441820882E-3,-3.574052095E-2,3.922612944E-2
4.715925792E0,-1.126290679E-2,1.103713118E-2,-3.467632771E-2,3.809355637E-2
4.726011792E0,-5.407212675E-3,7.175227962E-3,-1.503669977E-2,1.751639761E-2
4.736096792E0,-2.360710993E-2,-5.719015449E-3,-1.471042514E-2,2.839717213E-2
4.746181792E0,-9.987190515E-3,-2.583738416E-3,-3.643633962E-2,3.786854266E-2
4.756266792E0,5.984771401E-3,-1.085075118E-2,-4.201341391E-2,4.380277660E-2
4.766352792E0,-1.935011767E-2,-1.230517526E-2,-3.590541244E-2,4.260332187E-2
4.776437792E0,-2.944438532E-2,-6.320511214E-3,-4.580124021E-2,5.481490941E-2
4.786522792E0,-1.158479601E-2,2.511708029E-3,-5.942583740E-2,6.059658675E-2
4.796607792E0,-6.930119991E-3,-1.166709786E-2,-5.266996443E-2,5.439000725E-2
4.806693792E0,-3.983415663E-3,-6.630888730E-3,-6.671614587E-2,6.716308812E-2
4.816778792E0,2.069695070E-2,-6.559004523E-3,-6.882114351E-2,7.216463194E-2
4.826863792E0,1.364060394E-2,3.027064714E-3,-7.541738749E-2,7.670079225E-2
4.836948792E0,-1.387807399E-2,-3.081521478E-3,-5.808682501E-2,5.980113672E-2
4.847033792E0,6.813760400E-3,-3.528429195E-3,-4.827227354E-2,4.887831356E-2
4.857119792E0,7.023383081E-3,2.742124870E-3,-4.279050887E-2,4.344968133E-2
4.867204792E0,-1.026990339E-2,-1.016501896E-3,-3.476403594E-2,3.626351316E-2
4.877289792E0,-8.653294444E-3,-3.837856539E-3,-3.718829155E-2,3.837417981E-2
4.887374792E0,-6.386328936E-3,2.384969629E-3,-1.610498607E-2,1.748839197E-2
4.897460792E0,2.611805052E-3,1.805108562E-3,-2.267140925E-2,2.289263506E-2
4.907545792E0,3.139150813E-3,1.421348490E-3,-2.057050467E-2,2.085713695E-2
4.917630792E0,8.764172271E-3,5.034340757E-3,-1.685576856E-2,1.965380971E-2
4.927715792E0,9.141025320E-3,-9.396841004E-4,-1.984369576E-2,2.186809574E-2
4.937801792E0,4.333590791E-3,-1.810517465E-2,-1.488233328E-2,2.383403453E-2
4.947886792E0,1.924464852E-3,-1.080104984E-2,-1.682711720E-2,2.008776036E-2
4.957971792E0,1.875033952E-2,-1.149449307E-2,-3.991426349E-2,4.557243721E-2
4.968056792E0,1.081734896E-2,-3.915332146E-3,-5.105379403E-2,5.233387764E-2
4.978141792E0,-1.463514224E-2,-7.384083197E-3,-2.787309229E-2,3.233606882E-2
4.988227792E0,-1.714520574E-2,-3.984621651E-3,-1.965307653E-2,2.638330356E-2
4.998312792E0,-3.244546875E-3,2.543027177E-3,-3.282451451E-2,3.308236425E-2
5.008397792E0,-1.899161026E-2,7.303608607E-3,-4.809100986E-2,5.221847554E-2
5.018482792E0,-1.208721802E-2,5.803873166E-3,-4.150587559E-2,4.361792626E-2
5.028568792E0,-5.020126998E-3,2.214484464E-3,-4.195728064E-2,4.231452487E-2
5.038653792E0,-4.510542154E-3,1.175144166E-3,-6.439363182E-2,6.456210787E-2
5.048738792E0,-1.107959658E-2,5.716895834E-3,-5.211038589E-2,5.358108506E-2
5.058823792E0,-3.081848100E-3,-1.806097564E-3,-5.468082190E-2,5.479737274E-2
5.068909792E0,-1.021618210E-2,-1.337733306E-3,-5.634084642E-2,5.727522049E-2
5.078994792E0,-3.036444470E-2,-3.521083631E-3,-3.954822779E-2,4.998459616E-2
5.089079792E0,-9.872365817E-3,-8.634035178E-3,-4.552466691E-2,4.737621204E-2
5.099164792E0,4.131934941E-3,-1.061673921E-3,-3.201701403E-2,3.229998800E-2
5.109250792E0,7.683387548E-3,-2.603765130E-3,-4.142401457E-2,4.221093484E-2
5.119335792E0,1.488701105E-3,1.158808507E-3,-5.296700299E-2,5.300058937E-2
5.129420792E0,1.964474425E-2,-3.588728607E-3,-4.462945819E-2,4.889359353E-2
5.139505792E0,1.223639511E-2,3.931226979E-3,-3.417756021E-2,3.651423740E-2
5.149591792E0,4.973860905E-3,2.914508097E-3,-2.624873579E-2,2.687433311E-2
5.159676792E0,2.202938497E-4,1.528608352E-3,-1.816788375E-2,1.823340816E-2
5.169761792E0,2.504801005E-4,3.088791668E-3,-1.156286895E-2,1.197093617E-2
5.179846792E0,1.167162716E-2,4.229656532E-3,-3.131476343E-2,3.368577272E-2
5.189931792E0,1.702080622E-2,5.488340508E-3,-2.488633454E-2,3.064570725E-2
5.200017792E0,1.731550589E-2,3.598266877E-3,-4.346235394E-3,1.821164548E-2
5.210102792E0,6.657347381E-3,4.931395501E-3,-1.177629232E-2,1.439861093E-2
5.220187792E0,-2.923534736E-3,-3.584416285E-3,-4.980775237E-2,5.002206805E-2
5.230272792E0,6.171005219E-4,-1.041915586E-2,-4.535568237E-2,4.654113820E-2
5.240358792E0,2.732111514E-4,-1.404537745E-3,-3.295958519E-2,3.299062937E-2
5.250443792E0,-5.600170791E-3,-4.246615742E-3,-2.489510536E-2,2.586816439E-2
5.260528792E0,-1.440768555E-2,2.774174921E-3,-3.642289102E-2,3.926709105E-2
5.270613792E0,-1.957859762E-2,4.009545408E-3,-3.834194720E-2,4.323774802E-2
5.280699792E0,-3.457217418E-2,-9.640816078E-3,-5.792895019E-2,6.814648804E-2
5.290784792E0,-3.104761876E-2,2.354890730E-3,-4.775596440E-2,5.700993139E-2
5.300869792E0,-2.449873723E-2,1.099324051E-2,-4.341206789E-2,5.104553949E-2
5.310954792E0,-9.556543082E-3,1.262998581E-4,-4.010663688E-2,4.122967122E-2
5.321040792E0,-1.619481392E-2,1.579844579E-4,-4.595151365E-2,4.872205418E-2
5.331125792E0,-1.023109250E-2,-1.152822648E-2,-4.405643106E-2,4.667487951E-2
5.341210792E0,-1.488262564E-3,7.030911371E-3,-3.318528771E-2,3.395455729E-2
5.351295792E0,-1.088210687E-2,4.813025929E-3,-2.620429695E-2,2.877934410E-2
5.361381792E0,-2.133575901E-3,3.156363554E-3,-2.247728169E-2,2.279787203E-2
5.371466792E0,1.573339552E-2,8.078330420E-3,-1.531678140E-2,2.339664398E-2
5.381551792E0,1.903180987E-2,7.900794335E-3,-4.005693555E-2,4.504653620E-2
5.391636792E0,1.040015012E-2,6.023762736E-3,-2.676972270E-2,2.934394134E-2
5.401722792E0,1.908925876E-2,2.395604253E-3,-3.190065444E-2,3.725305992E-2
5.411807792E0,1.742528737E-2,-2.315607034E-3,-2.832800567E-2,3.333884493E-2
5.421892792E0,3.426906914E-3,-6.260248348E-3,-4.074632227E-2,4.136661914E-2
5.431977792E0,-1.047967225E-3,-4.268869422E-3,-3.117793858E-2,3.148627218E-2
5.442063792E0,-2.572774887E-4,-9.658686630E-3,-3.508329391E-2,3.638947555E-2
5.452148792E0,-8.245670423E-3,-1.170433731E-2,-3.507978559E-2,3.788896870E-2
5.462233792E0,-1.255104840E-3,-4.485837668E-3,-1.738201797E-2,1.799534875E-2
5.472318792E0,-6.070360020E-3,2.459628980E-3,-9.575985074E-3,1.160166090E-2
5.482404792E0,-1.108310491E-2,-2.732040707E-3,-4.474757195E-2,4.618056362E-2
5.492489792E0,-1.749691576E-2,1.467906944E-3,-4.236366212E-2,4.585822369E-2
5.502574792E0,-1.342915401E-2,6.204882525E-3,-3.310576558E-2,3.626064615E-2
5.512659792E0,-1.833686829E-2,4.273583740E-3,-3.117267609E-2,3.641757805E-2
5.522745792E0,-7.970485836E-3,1.113766674E-2,-4.329980135E-2,4.541419450E-2
5.532830792E0,-1.302394196E-3,1.162536107E-3,-4.138016045E-2,4.141696995E-2
5.542915792E0,6.499180198E-3,-7.168905661E-3,-5.429665983E-2,5.515215154E-2
5.553000792E0,1.098253280E-2,-1.215983541E-2,-6.499706447E-2,6.703056030E-2
5.563086792E0,3.361418098E-3,-1.670607984E-2,-6.566890955E-2,6.784392321E-2
5.573171792E0,-3.545532301E-3,-5.765646994E-3,-4.371495366E-2,4.423585263E-2
5.583256792E0,-4.682596475E-3,-2.941697650E-3,-4.866871476E-2,4.898187513E-2
5.593341792E0,-9.224567413E-3,-5.981957428E-3,-5.019308388E-2,5.138309185E-2
5.603427542E0,9.235750213E-3,2.368522051E-3,-4.616552174E-2,4.713983853E-2
5.613512542E0,6.105297133E-3,2.120090760E-3,-2.396072030E-2,2.481704163E-2
5.623597542E0,-1.374855816E-2,-1.707825512E-3,-2.495065391E-2,2.853900226E-2
5.633682542E0,-8.167390823E-3,1.098691821E-3,-5.380198538E-2,5.442946838E-2
5.643768542E0,-4.209556729E-3,-1.975152902E-3,-5.573215127E-2,5.592579264E-2
5.653853542E0,-5.865049660E-3,1.452777274E-3,-4.899557412E-2,4.936674642E-2
5.663938542E0,-9.107769281E-3,1.667625904E-3,-2.684515178E-2,2.839708808E-2
5.674023542E0,-1.204467952E-2,4.678393789E-3,-1.995303869E-2,2.377152554E-2
5.684109542E0,-1.400510475E-2,-4.757075384E-4,-4.133689106E-2,4.364754081E-2
5.694194542E0,-1.489797458E-2,4.805570729E-3,-3.173634768E-2,3.538698801E-2
5.704279542E0,-1.912046827E-2,-4.410885957E-3,-2.948867798E-2,3.542076158E-2
5.714364542E0,-2.272666544E-2,1.220217976E-4,-3.772038817E-2,4.403798242E-2
5.724450542E0,-4.633845314E-3,4.448376659E-3,-3.486460805E-2,3.545139591E-2
5.734535542E0,3.271444067E-3,7.493679661E-3,-2.585054040E-2,2.711287554E-2
5.744620542E0,1.238133296E-2,7.019838206E-3,-1.204584897E-2,1.864612592E-2
5.754705542E0,2.469008736E-2,-8.601256509E-3,-3.194684744E-2,4.128175249E-2
5.764791542E0,5.486076996E-3,-3.900823742E-4,-4.123456478E-2,4.159974204E-2
5.774876542E0,1.485923678E-3,-7.344906852E-3,-3.572999597E-2,3.650737237E-2
5.784961542E0,1.257531434E-2,-9.753630795E-3,-4.401550055E-2,4.680423200E-2
5.795047542E0,-5.358096063E-3,-1.662250120E-2,-2.516700089E-2,3.063322826E-2
5.805132542E0,-1.050313421E-2,6.647918746E-4,-2.904487431E-2,3.089275805E-2
5.815217542E0,9.004273564E-3,-1.960135151E-3,-5.433525145E-2,5.511114790E-2
5.825302542E0,-6.281663775E-3,-5.881933495E-4,-4.683912098E-2,4.726212570E-2
5.835388542E0,-1.577169478E-2,-4.849315211E-3,-5.328158319E-2,5.577803619E-2
5.845473542E0,-1.305763654E-2,-9.793720767E-4,-5.736586332E-2,5.884134020E-2
5.855558542E0,4.061622173E-4,8.205447975E-4,-3.645037293E-2,3.646186979E-2
5.865643542E0,-3.214857638E-2,-3.787241578E-3,-2.716440976E-2,4.225848222E-2
5.875729542E0,-1.397192180E-2,9.439562224E-3,-2.641011894E-2,3.133391639E-2
5.885814542E0,-6.863169372E-4,2.689097933E-3,-3.899157286E-2,3.909021658E-2
5.895899542E0,-1.875202060E-2,-4.817118980E-3,-3.628957450E-2,4.113120627E-2
5.905984542E0,-1.883578196E-2,8.947117031E-3,-3.690353215E-2,4.238759571E-2
5.916070542E0,1.467431858E-3,-2.583044060E-3,-2.900745213E-2,2.915917955E-2
5.926155542E0,-4.512442499E-3,-1.039708033E-3,-5.899723649E-2,5.917868741E-2
